LAMMPS data file via write_data, version 22 Jul 2025, timestep = 0, units = si

10924 atoms
3 atom types

0 0.024 xlo xhi
0 0.024 ylo yhi
0 0.032 zlo zhi

Atoms # sphere

822 2 0.0008 2650 0.010897517765338113 0.0016971242594678647 0.0007393571334766004 0 0 0
70 1 0.0008 2650 0.011231999999999999 0.001728 0 0 0 0
71 1 0.0008 2650 0.012095999999999999 0.001728 0 0 0 0
72 1 0.0008 2650 0.01296 0.001728 0 0 0 0
851 2 0.0008 2650 0.013101088767790037 0.002155219519423303 0.0006639196346483273 0 0 0
73 1 0.0008 2650 0.013824 0.001728 0 0 0 0
852 2 0.0008 2650 0.013898251207744298 0.0022877908193098925 0.0007361704922971038 0 0 0
74 1 0.0008 2650 0.014688 0.001728 0 0 0 0
853 2 0.0008 2650 0.014685145648656694 0.0021569124663890823 0.0006753039753699345 0 0 0
75 1 0.0008 2650 0.015552 0.001728 0 0 0 0
854 2 0.0008 2650 0.015485135537318577 0.0021603592624125636 0.0006702528007662433 0 0 0
76 1 0.0008 2650 0.016416 0.001728 0 0 0 0
855 2 0.0008 2650 0.01670428482667962 0.0021655981571191015 0.0006124691845613757 0 0 0
77 1 0.0008 2650 0.01728 0.001728 0 0 0 0
78 1 0.0008 2650 0.018144 0.001728 0 0 0 0
857 2 0.0008 2650 0.018116265002426836 0.0022784195617937143 0.0007354577070844086 0 0 0
79 1 0.0008 2650 0.019008 0.001728 0 0 0 0
832 2 0.0008 2650 0.018646407860362136 0.0016621147570411237 0.0007105684372397078 0 0 0
80 1 0.0008 2650 0.019872 0.001728 0 0 0 0
859 2 0.0008 2650 0.01977615294895677 0.0022660391834413898 0.0007242671110909014 0 0 0
81 1 0.0008 2650 0.020735999999999997 0.001728 0 0 0 0
82 1 0.0008 2650 0.021599999999999998 0.001728 0 0 0 0
861 2 0.0008 2650 0.022031999999503043 0.00216 0.0005164803761580817 0 0 0
83 1 0.0008 2650 0.022463999999999998 0.001728 0 0 0 0
84 1 0.0008 2650 0.023327999999999998 0.001728 0 0 0 0
85 1 0.0008 2650 0 0.0025919999999999997 0 0 0 0
837 2 0.0008 2650 0.0004653278642865184 0.002995608775058703 0.0005642147523577208 0 0 0
